key;author;employer;country
conf/ccnc/HoqueHH22;Ragib Hasan;Catholic University of Pusan;KR
conf/fuzzIEEE/SirithungeMJC17;M. A. Viraj J. Muthugala;Randolph-Macon Woman's College;US
conf/cdc/BagliettoBT18;Marco Baglietto;Baltimore Hebrew University;US
conf/dac/SchneiderGCBEP11;Unmesh D. Bordoloi;Sagami Women's University;JP
conf/epia/VilarinhoTR15;José Pedro Tavares;Ecole Polytechnique Marseille;FR
conf/egItaly/DellepianeCPSSMS08;Veronica Marianelli;Point Loma Nazarene College;US
conf/wec/Lopez-RodriguezCO05;Juan Miguel Ortiz-de-Lazcano-Lobato;University of Texas at Dallas;US
conf/iconip/FukumotoMLS21;Yoshimi Suzuki;John F. Kennedy University;US
conf/eurosys/NituTTIH18;Canturk Isci;South Valley University;EG
conf/itw/BhatiaTSDKLQSY15;Shafa Dahandeh;Northern Sichuan Medical College;CN
conf/ijcnn/YanSWB17;Hao Yan;Fachhochschule Nordhessen;DE
conf/icse/SilvaEPGFM18;Miguel Ecar;Open International University for Alternative Medicines;IN
conf/percom/AntilaP12;Ville Antila;Norton University;KH
conf/hpcc/PanXLSLJHL19;Jianhui Lv;New York School of Interior Design;US
conf/iceccs/PanPC05;Mei-Hwa Chen;University of Tuzla;BA
conf/apnoms/NieCKP21;Jung Pei;Universiti Malaysia Kelantan;MY
conf/kesamsta/GamageER21;Vihanga Gamage;Lake Forest Graduate School of Management;US
conf/sosp/OhCLN13;Yongseok Oh;Pennsylvania Academy of the Fine Arts;US
conf/iros/SilverioHARC19;Leonel Dario Rozo;Kyorin University;JP
conf/wcnc/ChenGZLL13;Xianda Zhang;Universidad Tecnológica América;EC
conf/isspa/MahmoodiMPMP07;MohammadReza Jahed-Motlagh;St. Petersburg State Forest-Technical Academy;RU
conf/pkdd/HmamouchePLC17;Youssef Hmamouche;University of Perpetual Help;PH
conf/iccnc/ZhaoZLWRL020;Sabidur Rahman;Thomas More College of Liberal Arts;US
conf/latw/BriffLVVP14;Pablo Briff;Tsurumi University;JP
conf/icnidc/NiXWW12;Jingrong Wen;Macalester College;US
conf/noms/FrenotIMHPCB10;Stéphane Frénot;Kyungnam University;KR
conf/siu/TurkoralTYC16;Turker Turkoral;Winthrop University;US
conf/bildmed/SchwenkeFEPH09;Matthias Färber;University of Veterinary and Pharmaceutical Science;CZ
conf/icsoc/HoingSGMB09;Stefan Gudenkauf;Teikyo Heisei University;JP
conf/bhi/ChoiKR12;Yong Man Ro;Hamilton Technical College;US
conf/icml/ChapfuwaTLPGCH18;Chenyang Tao;Universidad de Panamá;PA
conf/hci/AmemiyaTA18;Yumi Asahi;Albert-Ludwigs-Universität Freiburg;DE
conf/wsc/SalimiFPHW18;Khadijeh Salimi;Tajikistan International University;TJ
conf/ppsn/LabrocheGV04;Nicolas Labroche;Academy of Drama and Film;HU
conf/icuimc/LeeBKKL10;Seunghoon Lee;University of Maryland Medicine;US
conf/iswcs/OchandianoSMMA10;Mikel Mendicute;State University of New York Downstate Medical Center;US
conf/cscl/TutwilerG13;Tina A. Grotzer;New York Instiute of Technology;BH
conf/iccad/ZhangFTC16;Xinhai Zhang;Universidad Privada de Tacna;PE
conf/nc/LuI98;Masami Ito;Universidad Pedagogica Nacional;CO
conf/icst/HongPK14;Yongbae Park;Universidad de América Bogotá;CO
conf/trecvid/Xue0WGXMZLY0ZY005;Yuan Xu;Claremont Graduate University;US
conf/interspeech/YuLH14;Gang Liu 0001;Moore College of Art and Design;US
conf/cccg/PelaezDHSUV11;Marco A. Heredia;Université Paul Sabatier (Toulouse III);FR
conf/fcv/TanakaTTST15;Yoshiyuki Sakaguchi;Shanghai Dainji University;CN
conf/cade/SiekmannBBCFFHKMMMNPSUWZ02;Andreas Meier 0002;Northern Arizona University;US
conf/icdar/HaffnerBHL99;Paul G. Howard;Central Police University;TW
conf/ideal/MadjarovVDK15;Gjorgji Madjarov;University of Wisconsin - River Falls;US
conf/acsd/WimmerKKRSS10;Wieland Schwinger;Damietta University;EG
conf/infocom/ZhangWLJ15;Weidong Wang;Moldova State University;MD
conf/case/WijayasingheSPP18;Mohammad Nasser Saadatzi;College of New Rochelle;US
conf/acl/WilsonSDLCLAZSR16;Sushain Cherivirala;University of Islamic Studies;PK
conf/usenix/TaylorG86;David Goldberg 0001;Universidad Nacional Abierta;VE
conf/ipps/BalajiBJP06;Sitha Bhagvat;Georgian Technical University;GE
conf/cdc/PyrkinBEZ11;Ali Zolghadri;Ibra College of Technology;OM
conf/iccsa/LuoZHZ05;Qiang Zhou 0001;Hariri Canadian University;LB
conf/pervasive/KawsarVSLK11;Kevin Smith;Jewish University in Moscow;RU
conf/ictai/DurandDFWGBP07;Pierre Gançarski;Astrahan State Technical University;RU
conf/huc/SanoABSMCMVM19;Giovanna Nunes Vilaza;Ibn Sina National College for Medical Studies ;SA
conf/eurohcir/VillaCHR13;Robert Villa;Niger Delta University;NG
conf/lrec/Popescu-BelisRSR04;Laurent Romary;North West Frontier Province Agricultural University;PK
conf/bmvc/MartinezKM02;Ioannis A. Kakadiaris;Escuela Politécnica del Ejercito;EC
conf/interspeech/WuAFL17;Martine Adda-Decker;Benguet State University;PH
conf/date/MousaviGTSB04;Mohammad Reza Mousavi 0001;Postgraduate lnstitute of Medical Education and Research;IN
conf/iros/WalkerACLS14;Nilanjan Chakraborty;Heilongjiang August 1st Reclamation University;CN
conf/medinfo/GalopinBPS15;Suzanne Pereira;University of Liberia;LR
conf/icccnt/KabirajRAAASP20;Laboni Akter;University of Toronto;CA
conf/mipro/BratulicGRSTBGG19;Dubravko Babic;Instituto Tecnológico de Buenos Aires;AR
conf/ipps/MarrinanRITAP18;Thomas Marrinan;Illinois Wesleyan University;US
conf/accv/KongHZWJ09;Yu Kong;University of Rousse;BG
conf/ismar/KawaiSNY15;Norihiko Kawai;Southwestern College Kansas;US
conf/ica3pp/WangLHZLS12;Qingfeng Zhuge;Babson College;US
conf/mipro/TuparovaTM21;Krista Mehandzhiyska;Fachhochschule Wiener Neustadt;AT
conf/globecom/ChessaFG20;Stefano Chessa;Tabor College;US
conf/icde/SaetreNNS16;Rune Saetre;Metropolitan State College of Denver;US
conf/pods/SchuldtAS99;Heiko Schuldt;Beijing International Studies University;CN
conf/tsd/PsutkaIPRBHGR02;Josef Psutka;Hoshi University;JP
conf/middleware/BimschasHMPRT10;Torsten Teubler;Universidad del Cauca;CO
conf/fgr/KhorSPL18;Weiyao Lin;Institute of Business Administration Sukkur;PK
conf/m3e2/SyniavskaDDZ19;Tetiana Zhukova;Institute of Management and Economy;RU
conf/icann/Vicen-BuenoJRGM07;Raul Vicen-Bueno;Naruto University of Education;JP
conf/sigmod/YangSAHJM18;Ke Yang;Moscow State University of Environmental Engineering;RU
conf/models/WiesmayrZR21;Rick Rabiser;Pedagogical University of Zielona Gora;PL
conf/incdm/VeenaNLKWZ21;So Nakamura;National University of Food Technologies;UA
conf/icdar/ShimaOY05;Michio Yasuda;University of Technology - Iraq;IQ
conf/iwann/OrtegaPBGPA99;Mancia Anguita;Gondar University;ET
conf/cidr/MelgarDGGHJKL0L21;Nezihe Merve Gürel;Sage Graduate School;US
conf/icdm/ShenOGLSBD15;Daniel Liu;Tezpur University;IN
conf/ccscw/YangJP17;Shuming Peng;Central Police University;TW
conf/csreaSAM/KimRCK10;Jong-Hyuk Kim;University of Agriculture and Veterinary Medicine Bucharest;RO
conf/interspeech/DunbarAKBBCMDOB19;Ewan Dunbar;Jaypee Institute of Information Technology;IN
conf/dagstuhl/AgotnesHW09;Wiebe van der Hoek;Ohtani Women's University;JP
conf/csicc/JaberipurG08;Saeid Gorgin 0001;SMK Fomra Institute of Technology;IN
conf/wcnc/TomebaOKMT14;Minoru Kubota;Richmond University - The American International University in London;GB
conf/ivcnz/GulBBMZ21;Steven Mills;University of Italian Studies for Foreigners of Perugia;IT
conf/embc/SimilaIMP15;Tuula Petäkoski-Hult;Fachhochschule Bielefeld;DE
conf/IEEEwisa/WuZW21;Yong Zhang;National University of Singapore;SG
conf/iiki/BaiYXG18;Wu Yang;Arkansas State University, Mountain Home;US
conf/icmla/LiuQGADNSN14;Yang Song;Asian University of Science and Technology;TH
conf/robio/FangGFL07;Peter X. Liu;Universidad del Valle de Atemajac;MX
conf/cicc/TsaiLLLW09;Chun-Nan Liu;Higher Colleges of Technology;AE
conf/apnoms/LeeKHS12;Yoonkee Kim;Namik Kemal University;TR
conf/nca/PetersenLKPZ20;Djamal Zeghlache;Johnson Bible College;US
conf/iva/WangSSLF17;Gabrielle Lewine;International School of Management ISM Dortmund;DE
conf/spaa/GuzKKW08;Uri C. Weiser;University of Mary;US
conf/cicling/WonseverRMMD12;Alan Descoins;Cogswell Polytechnical College;US
conf/dphoto/BhoskarK16;Sphurti Bhoskar;Maria Curie-Sklodowska University Lublin;PL
conf/apweb/ChenLMP14;Ruipeng Lu;North Carolina School of the Arts;US
conf/compsac/LeSK17;Myoungkyu Song;Atlanta College of Art;US
conf/asian/TongchimC99;Shisanu Tongchim;Fine Arts Academy in Poznan;PL
conf/lrec/RekabsazSLAH16;Serwah Sabetghadam;Western Oregon University;US
conf/icde/IrmakBK09;Utku Irmak;Ahmedabad University;IN
conf/pcm/YangHZWGW18;Yaqin Zheng;Universidad de Puerto Rico, Bayamon;PR
conf/lrec/CramerLK06;Jochen L. Leidner;Polytechnic Institute of Milan;IT
conf/iwpse/SchreckDZ07;Valentin Dallmeier;Albany State University;US
conf/cbms/YangM01;Sunanda Mitra;Gustavus Adolphus College;US
conf/iconip/YuYHFHXYZ18;Zhiqiang Zhang;Perak Islamic College;MY
conf/iclr/WanDHYLPBG21;Suzanne Petryk;St.James's School of Medicine, Bonaire;AN
conf/miip/JiangS17;Pingge Jiang;Shanghai Ouhua Vocational Technical College;CN
conf/cikm/MeiKKT09;Ravi Kumar 0001;Columbia College South Carolina;US
conf/ceig/TrinidadCG19;Carlos Andújar Gran;Bangladesh University of Business & Technology;BD
conf/ausai/NguyenPWR09;Liang Wang 0001;University of Halifax, Birmingham Campus;GB
conf/itp/0002KSW21;Yannick Forster 0002;Barber-Scotia College;US
conf/rtcsa/SzczesnyHTB10;Shadi Traboulsi;Universität Liechtenstein;LI
conf/fplay/LamCKHG10;Jonathan Lam;Etisalat University College;AE
conf/cvpr/ZhuDLQLYGZ021;Yu Zhu;Fujita Health University;JP
conf/iscas/BertoniBMPRS15;Riccardo Rovatti;St. John's & St. Mary's Institute of Technology;TW
conf/icpm/Lull0CMLPUITF20;Miguel Ángel Mateo Pla;University of the Humanities;MN
conf/nbis/EbisuIEIBK15;Makoto Ikeda;Oita University of Nursing and Health Sciences;JP
conf/mobicom/ZhuangCSV06;Raghupathy Sivakumar;University of Ljubljana;SI
conf/3dica/GiuffridaFBG15;Sebastiano Battiato;Niagara University;US
conf/sii/BetzFK21;Tobias Betz;Institute of Teachers Education, Perlis;MY
conf/cost/MekyskaFSF10;Joan Fabregas;National Taichung Teachers College;TW
conf/adma/KlopotekK19;Robert A. Klopotek;Universidad Iberoamericana;MX
conf/bpm/AxmannHHJ21;Harmoko Harmoko;University of Tennessee - Martin;US
conf/indin/SunHWZP21;Shen Wang 0003;Ecole Supérieure d'Ingénieurs de Marseille;FR
conf/www/SinghGT16;Rina Singh;NHL University of Applied Sciences;NL
conf/icpr/DushkoffMP16;Ryan McLaughlin;Institute of Business & Technology;PK
conf/sp/PustogarovWL20;Qian Wu;Benadir University;SO
conf/compeng/BarucciFRPCEOZ18;Fulvio Ratto;Indiana University of Pennsylvania;US
conf/ofc/GiannoulisKIMVA15;Giannis Giannoulis;King College;US
conf/icassp/FissoreLMR93;Lorenzo Fissore;Nara University;JP
conf/icra/RollinsLFSW98;Jonathan E. Luntz;Prague Institute of Chemical Technology;CZ
conf/iecon/RomeroGRLO18;Rogelio Lozano;Arab Open University;OM
conf/icsi/LiuZL14;Qiang Zhou;Université d'Etat d'Haiti;HT
conf/usenix/FujikawaSMNM91;Toshio Matsuura;Fiji National University ;FJ
conf/embc/OsbornCMNTPTACW21;Nathan E. Crone;William Woods University;US
conf/hpdc/DennyLV16;Joel E. Denny;Universidad Tecnológica de Pereira;CO
conf/huc/TakeuchiSTNTH13;Toshiki Takeuchi;Universidad del Pacifico;PE
conf/interspeech/BiersackKK05;Sonja Biersack;Universidad de La Laguna;ES
conf/vldb/PalpanasSCP02;Roberta Cochrane;Konyang University;KR
conf/ijcnn/TaylorSKCTSCHH14;Nathan Matthew Scott;Hanoi University of Science & Technology;VN
conf/fpl/ButerOAMASB15;R. B. Bergman;Hirosaki Gakuin University;JP
conf/semeval/GarainMD20;Dipankar Das 0001;Bidhan Chandra Agricultural University;IN
conf/isscc/ZhouKK14;Peter R. Kinget;Universidad Centroamericana;NI
conf/haptics/PanCN18;Matthew K. X. J. Pan;University of Eastern Africa, Baraton;KE
conf/cbd/LuoWZW13;Xiangyu Luo;National Research University of Electronic Technology;RU
conf/hci/FengWW20;Yanxiao Feng;Florida Christian College;US
conf/pimrc/JaberA20;Mona Jaber;Centre National d'Etudes Agronomiques des Régions Chaudes;FR
conf/serp/HussainOK09;Olga Ormandjieva;Stie Perbanas Surabaya;ID
conf/ni/TopazRPPSBALGJT16;Dari AlHuwail;"Universidad Salvadorena ""Alberto Masferrer""";SV
conf/iros/LiuHLHGL94;Yu-Fei Liu;Osaka Institute of Technology;JP
conf/cinc/JiaYYZHWY18;Shengfeng Yu;Agricultural University of Plovdiv;BG
conf/ahfe/DuGSZHL20;Xin Zhang 0053;Universidade do Estado do Rio Grande do Norte;BR
conf/igarss/RottCDEEHKMMPY11;Jouni Pulliainen;Asian University of Science and Technology;TH
conf/wasa/DuLS17;Qinghe Du;Shanghai City College;CN
conf/icra/LienBSRA04;Samuel Rodríguez;Dibrugarh University;IN
conf/ics/GuptaB93;Prithviraj Banerjee;Friedrich-Schiller Universität Jena;DE
conf/vlsi/LiuKKSM18;Xiaorui Liu;University of Trento;IT
conf/his2/ZhengLC14;Zhuoyuan Zheng;Wentworth Institute of Technology;US
conf/bsn/MannRBGMA11;S. Giavedoni;Saratov State Socio-Economic University;RU
conf/wetice/BibiKB10;Panayiotis Bozanis;Poznan University of Life Sciences;PL
conf/asunam/RiquelmeMO21;Francisco Muñoz;Osaka International University;JP
conf/icassp/AdaliWPM98;Curtis R. Menyuk;La Trobe University;AU
conf/globecom/GomesA06;Rui L. Aguiar;University of La Verne;US
conf/issi/WangM17;Xuemei Wang;Universidad de Ciencias y Humanidades;PE
conf/chi/WikstromOTKA13;Simon Overstall;Nebraska Christian College;US
conf/webi/WuZWYW10;Tian Zhu 0001;Centro Universitário Serra dos Órgãos;BR
conf/isita/HiranoIKMYM16;Yutaka Kawai;University of Fiji;FJ
conf/igarss/ChanBOJCPDCCEYC17;Thomas J. Jackson;Hampton University;US
conf/ijcai/BeetzGBKHP07;Jan Bandouch;Chongqing University of Science and Technology ;CN
conf/robio/DingHYH019;Jin Hou;Ecole Nationale d'Ingénieurs de Tarbes;FR
conf/sbesc/SilvaSMORTM12;Thiago Oliveira Rodrigues;Université de Perpignan;FR
conf/bibe/LiamwiratCMB09;Sakarindr Bhumiratana;Galillee College;IL
conf/acllaw/MonsalveRCO19;Kervy Rivas Rojas;STMIK Sinar Nusantara;ID
conf/sac/FerreroAZB18;Luis Otávio Alvares;University of Crete;GR
conf/igarss/SrivastavaOCLJ15;Michael H. Cosh;Binh Duong University;VN
conf/clef/Valencia-Valencia19;Helena Gómez-Adorno;Multnomah Bible College;US
conf/ipps/HilpertBLZB15;Peter Lurssen;China Three Gorges University;CN
conf/vcip/TengL010;Zhibo Chen 0001;Caucasus University;GE
conf/iccl2/CampuzanoLM21;Giovanni Campuzano;Universidad de Aquino Bolivia;BO
conf/dihu/SimonBCI14;Rainer Simon;University of Texas M.D. Anderson Cancer Center;US
conf/icml/GrosshansSBS13;Michael Großhans;American Film Institute Center for Advanced Film and Television Studies;US
conf/gistam/AntoniouNPZVXTR20;Konstantinos Papaspyropoulos;Roskilde University;DK
conf/ccs/XuWYLDLWW20;Xu Duan;Darton College;US
conf/wirtschaftsinformatik/MischlerJSS09;Christoph Schroth;Oduduwa University;NG
conf/vlsic/ImCFCZZCMLCZTBT18;Kee Hian Tan;Hardin-Simmons University;US
conf/cogsci/PolSS19;Shane Steinert-Threlkeld;Greenford International University;BZ
conf/icra/HeverlyDT05;Matt Heverly;Moscow Technical University of Informatics and Communication;RU
conf/miccai/KawaharaPAAAAH14;Jean-Marc Peyrat;Instituto Universitario Nacional del Arte;AR
conf/maveba/BenamraneAN01;Rafika Abderahim;Ibaraki University;JP
conf/bildmed/KohnenESH11;Stefan Köhnen;The Queen's University Belfast;GB
conf/sac/ManciniFP12;Toni Mancini;Universidad Nacional de Córdoba;AR
conf/mobicom/CaiE07;Han Cai;Lincoln University Pennsylvania;US
conf/esa/AbamABY06;Mohammad Ali Abam;Al Nahrain University;IQ
conf/iiwas/Al-SanieTM05;Waleed Al-Sanie;Shimer College;US
conf/nips/GoodfellowPMXWOCB14;Bing Xu;Temple University School of Podiatric Medicine;US
conf/coling/KinukawaMK80;Hiroshi Matsuoka;Nizhny Novgorod State Academy of Medicine;RU
conf/cscw/FieslerB14;Casey Fiesler;Australian National University;AU
conf/mcpr2/ArriagaSHVT14;Hector Sanchez;Institute of Business & Technology;PK
conf/atal/CharrierS17;Tristan Charrier;University of Sadat City;EG
conf/ppsn/BusiG06;Nadia Busi;Korea Advanced Institute of Science & Technology;KR
conf/appt/ChenJXDLZ03;Yu Chen;St.Patrick's International College, London;GB
conf/ficloud/RjoubBWB19;Gaith Rjoub;Kasetsart University;TH
conf/isca/AkinFH15;Franz Franchetti;Universidad Autónoma del Caribe;CO
conf/icassp/BetkowskaSF07;Sadaoki Furui;Yangtze Normal University;CN
conf/dasfaa/WeiWYL16;Yu Liu;University of Kelaniya;LK
conf/icdm/Zhao00JZYF20;Xiaowei Zhao;Yaba College of Technology;NG
conf/vrst/AhnLK15;Gerard J. Kim;Minot State University;US
conf/esscirc/JiangYLCILKMDYKRCDCLJWSKZC14;Naga Radha Krishna Damaraju;Université Catholique de Lille;FR
conf/icassp/HonigBBSNSK14;Elmar Nöth;Bohai University;CN
conf/ISCApdcs/FengZJ04;Yan-yuan Zhang;Ecole Nationale Supérieure des Industries Chimiques de Nancy;FR
conf/isca/AlshboulTS18;Mohammad A. Alshboul;Wako University;JP
conf/date/Casale-RossiPAGHKL14;Pietro Palella;Don Mariano Marcos Memorial State University;PH
conf/iscc/AlbertOV17;Marta Becker Villamil;Furman University;US
conf/icra/MashaliWAD18;Mustafa Mashali;Agriculture and Forestry University;NP
conf/eusipco/PauP06;Grégoire Pau;Sree Sankaracharya University of Sanskrit;IN
conf/hipc/McCollGB13;Oded Green;Allahabad University;IN
conf/cikm/DellisVVST06;Bernhard Seeger;Universidad Juárez Autónoma de Tabasco;MX
conf/psivt/HeJXSY17;Meng Xia;Pacific Graduate School of Psychology;US
conf/cogsci/AdamsSRH11;Mary Hegarty;Odessa National I.I. Mecnikov University;UA
conf/cocoa/ChenDHT16;Xujin Chen;Universidade Estadual do Ceará;BR
conf/ccece/ZhangK17;Miao Zhang;National-Louis University;US
conf/spcom/BhattacharjeePG20;S. R. Mahadeva Prasanna;Atyrau State University;KZ
conf/iconip/KikomboAA09;Tetsuya Asai;University of Gdansk;PL
conf/ecai/QinO06;Zoran Obradovic;Babol University of Medical Sciences;IR
conf/interspeech/AraiMYNKH94;Takashi Honda;John Brown University;US
conf/ccta/KimLC18;Seung-Hi Lee;University of the Assumption;PH
conf/urai/NazibOL14;Chi-Min Oh;Punjab Engineering College Deemed University;IN
conf/cikm/SojkaRN18;Vít Novotný;Universidad de las Américas (ULAM);NI
conf/icip/MietensWH01;Stephan Mietens;California State University, Los Angeles;US
conf/keshcis/AlnaqbiAAAZOB20;Sarah Alzahmi;Universidad Anáhuac del Sur;MX
conf/uss/CheckowayMKASSKCRK11;Hovav Shacham;Cyprus University of Technology;CY
conf/iccd/MorenoPPT00;Silvia Del Pino;Universidad José Santos Ossa;CL
conf/mcm2/SturmKL15;Jan Larsen;Universidad de las Américas - Puebla;MX
conf/iwcmc/FouratiFM18;Mohamed Fourati;Tokai University Educational System;JP
conf/ifip12/XiaQHFGZ15;Jingchao Fan;RCSI-Medical University of Bahrain;BH
conf/eurocon/AnaniAPAA11;Saleh R. Al-Araji;North Maharashtra University;IN
conf/aime/ZeilingerMGV95;G. Zeilinger;Voronezh State Pedagogical University;RU
conf/stacs/CurticapeanDR17;Marc Roth;Sahmyook University;KR
conf/iros/SinghGMP18;Reza Ghabcheloo;Islamic University of Medinah;SA
conf/spieSR/QuisquaterMJDB97;N. Degand;University of Padua;IT
conf/case/EzukwokeTHBBG21;Xavier Boucher;Christ University;IN
conf/spaa/RiveraSSS19;Nicolás Rivera;School for International Training;US
conf/ismir/MarquesGNP11;João P. Papa;Université Jean Monnet;FR
conf/miccai/JiaDWDPJCS18;Zihao Wang;Technical University of Radom;PL
conf/igarss/AndreoDTN15;Markus Neteler;University “Pavaresia” Vlore;AL
conf/esscirc/ShopovBV13;Sorin P. Voinigescu;Taganrog State University of Radioengineering;RU
conf/cscl/JeongHFGKL13;Heisawn Jeong;Universitas Jayabaya;ID
conf/cvpr/DuttaW93;Rabindranath Dutta;Universidad Nacional de San Martín;PE
conf/sigmorphon/ChoudhuryJSB07;Sudeshna Sarkar;Oglethorpe University;US
conf/hefa/OliveiraCOGLRRN17;David Brito Ramos;Universidad de Los Andes;VE
conf/icassp/YeKMH14;Tetsuya Higuchi;Meisei University;JP
conf/vee/HiserWFDC06;Bruce R. Childers;Rana Institute of Higher Education;AF
conf/ecoop/AliaCDHL04;Catherine Hamon;Universidad de Cádiz;ES
conf/cscl/LuchiniQCMKSS02;Elliot Soloway;Beijing Union University;CN
conf/icis/MorgadoRW95;Richard T. Watson;1 December University of Alba Iulia;RO
conf/cisc/WangQ08;Wen-Feng Qi;Canadian Sudanese College;SD
conf/noms/NorvillPSC18;Beltran Borja Fiz Pontiveros;Ecole Polytechnique Marseille;FR
conf/oopsla/KleindienstPT96;Petr Tuma 0001;Institute of Social Studies;NL
conf/igarss/ZhaoWHSHZ18;Qi Hong;Universitas Tadulako;ID
conf/soda/CevallosEZ17;Friedrich Eisenbrand;State University of New York College of Environmental Science and Forestry;US
conf/icde/CammertHKSVW07;Udo Wolske;Norfolk State University;US
conf/bibm/HuangTWCLCLLWWLW10;Yung-Jui Li;Philosophisch-Theologische Hochschule der Salesianer Don Boscos;DE
conf/conll/PradhanMXNBUZZ13;Hwee Tou Ng;Université Quisqueya;HT
conf/ondm/SpaethB98;Stefan Bodamer;Fachhochschule für Bank- und Finanzwirtschaft;AT
conf/isbi/JensenLHSCD16;Jacob Hecksher-Sørensen;Mu' tah University;JO
conf/igarss/ZhaoCLCZH17;Yili Zhao;University of Southeastern Philippines;PH
conf/soda/ChenGSV21;Daniel Stefankovic;Universidad Rey Juan Carlos;ES
conf/acl/ZhangCTFW0SYL20;Aston Zhang;Free Will Baptist Bible College;US
